downloaded,data_id,item_kind,category,item_id,item_definition,english_gloss,uni_lemma,child_id,age,value
2023-03-30,66596,word,food_drink,item_317,WAFFLE,waffle,waffle,58254,32,NA
2023-03-30,66596,word,food_drink,item_318,WATER,water,water (beverage),58254,32,produces
2023-03-30,66596,word,food_drink,item_319,WATERMELON,watermelon,watermelon,58254,32,produces
2023-03-30,66596,word,locations,item_320,ABOVE,above,above,58254,32,NA
2023-03-30,66596,word,locations,item_321,BACK,back,back,58254,32,NA
2023-03-30,66596,word,locations,item_322,BEHIND,behind,behind,58254,32,NA
2023-03-30,66596,word,locations,item_323,DOWN,down,down,58254,32,produces
2023-03-30,66596,word,locations,item_324,FOR,for,for,58254,32,NA
2023-03-30,66596,word,locations,item_325,FRONT,front,front,58254,32,NA
2023-03-30,66596,word,locations,item_326,HERE,here,here,58254,32,produces
2023-03-30,66596,word,locations,item_327,INSIDE/IN,inside/in,in,58254,32,NA
2023-03-30,66596,word,locations,item_328,NEXT-TO,next-to,beside,58254,32,NA
2023-03-30,66596,word,locations,item_329,OFF,off,off,58254,32,produces
2023-03-30,66596,word,locations,item_330,ON,on,on,58254,32,produces
2023-03-30,66596,word,locations,item_331,OUT,out,out,58254,32,produces
2023-03-30,66596,word,locations,item_332,OVER,over,above,58254,32,NA
2023-03-30,66596,word,locations,item_333,TO,to,to,58254,32,NA
2023-03-30,66596,word,locations,item_334,UNDER,under,under,58254,32,NA
2023-03-30,66596,word,locations,item_335,UP,up,up,58254,32,produces
2023-03-30,66596,word,locations,item_336,WITH,with,with,58254,32,NA
2023-03-30,66596,word,outside,item_337,BACKYARD/YARD,backyard/yard,yard,58254,32,produces
2023-03-30,66596,word,outside,item_338,CLOUD,cloud,cloud,58254,32,NA
2023-03-30,66596,word,outside,item_339,FLAG,flag,flag,58254,32,produces
2023-03-30,66596,word,outside,item_340,FLOWER,flower,flower,58254,32,produces
2023-03-30,66596,word,outside,item_341,FOREST,forest,forest,58254,32,NA
2023-03-30,66596,word,outside,item_342,GRASS,grass,grass,58254,32,produces
2023-03-30,66596,word,outside,item_343,HOSE,hose,hose,58254,32,NA
2023-03-30,66596,word,outside,item_344,LADDER,ladder,ladder,58254,32,NA
2023-03-30,66596,word,outside,item_345,LAWN MOWER,lawn mower,lawn mower,58254,32,produces
2023-03-30,66596,word,outside,item_346,LIGHTNING,lightning,lightning,58254,32,NA
2023-03-30,66596,word,outside,item_347,MOON,moon,moon,58254,32,NA
2023-03-30,66596,word,outside,item_348,RAIN,rain,rain,58254,32,produces
2023-03-30,66596,word,outside,item_349,ROCK,rock,rock (object),58254,32,NA
2023-03-30,66596,word,outside,item_350,SHOVEL,shovel,shovel,58254,32,NA
2023-03-30,66596,word,outside,item_351,SNOW,snow,snow,58254,32,NA
2023-03-30,66596,word,outside,item_352,SNOWMAN,snowman,snowman,58254,32,NA
2023-03-30,66596,word,outside,item_353,SPRINKLER,sprinkler,sprinkler,58254,32,NA
2023-03-30,66596,word,outside,item_354,STAR,star,star,58254,32,produces
2023-03-30,66596,word,outside,item_355,STREET,street,street,58254,32,NA
2023-03-30,66596,word,outside,item_356,SUN,sun,sun,58254,32,produces
2023-03-30,66596,word,outside,item_357,TREE,tree,tree,58254,32,produces
2023-03-30,66596,word,outside,item_358,WIND/WINDY,wind/windy,wind,58254,32,NA
2023-03-30,66596,word,pronouns,item_359,HE/SHE/IT,he/she/it,3SG,58254,32,NA
2023-03-30,66596,word,pronouns,item_360,HIS/HERS,his/hers,3SG.POSS,58254,32,NA
2023-03-30,66596,word,pronouns,item_361,ME,me,1SG,58254,32,produces
2023-03-30,66596,word,pronouns,item_362,MINE/MY,mine/my,1SG.POSS,58254,32,produces
2023-03-30,66596,word,pronouns,item_363,MYSELF,myself,1SG.REFL,58254,32,NA
2023-03-30,66596,word,pronouns,item_364,OUR,our,1PL.POSS,58254,32,NA
2023-03-30,66596,word,pronouns,item_365,THAT/THESE,that/these,that,58254,32,NA
2023-03-30,66596,word,pronouns,item_366,THEIR,their,3PL.POSS,58254,32,NA
2023-03-30,66596,word,pronouns,item_367,THEY,they,3SG,58254,32,NA
2023-03-30,66596,word,pronouns,item_368,WE,we,1PL,58254,32,NA
2023-03-30,66596,word,pronouns,item_369,YOU,you,2SG,58254,32,produces
2023-03-30,66596,word,pronouns,item_370,YOUR,your,2SG.POSS,58254,32,produces
2023-03-30,66596,word,pronouns,item_371,YOURSELF,yourself,2SG.REFL,58254,32,produces
2023-03-30,66596,word,outside,item_372,BEACH,beach,beach,58254,32,NA
2023-03-30,66596,word,outside,item_373,CAMPING,camping,camping,58254,32,NA
2023-03-30,66596,word,outside,item_374,CHURCH,church,church,58254,32,NA
2023-03-30,66596,word,outside,item_375,CIRCUS,circus,circus,58254,32,NA
2023-03-30,66596,word,outside,item_376,COUNTRY,country,country,58254,32,NA
2023-03-30,66596,word,outside,item_377,FARM,farm,farm,58254,32,NA
2023-03-30,66596,word,outside,item_378,GAS STATION,gas station,gas station,58254,32,NA
2023-03-30,66596,word,outside,item_379,HOME,home,home,58254,32,produces
2023-03-30,66596,word,outside,item_380,HOUSE,house,house,58254,32,produces
2023-03-30,66596,word,outside,item_381,McDONALD'S,mcdonald's,NA,58254,32,produces
2023-03-30,66596,word,outside,item_382,MOVIE,movie,movie,58254,32,NA
2023-03-30,66596,word,outside,item_383,OUTSIDE,outside,outside,58254,32,NA
2023-03-30,66596,word,outside,item_384,PARTY,party,party,58254,32,NA
2023-03-30,66596,word,outside,item_385,PICNIC,picnic,picnic,58254,32,NA
2023-03-30,66596,word,outside,item_386,PLAYGROUND,playground,playground,58254,32,produces
2023-03-30,66596,word,outside,item_387,RESTAURANT,restaurant,restaurant,58254,32,NA
2023-03-30,66596,word,outside,item_388,SCHOOL,school,school,58254,32,produces
2023-03-30,66596,word,outside,item_389,STORE,store,store,58254,32,produces
2023-03-30,66596,word,outside,item_390,TOWN,town,town,58254,32,NA
2023-03-30,66596,word,outside,item_391,ZOO,zoo,zoo,58254,32,NA
2023-03-30,66596,word,question_words,item_392,DO-DO,do-do,do,58254,32,NA
2023-03-30,66596,word,question_words,item_393,FOR-FOR,for-for,for,58254,32,produces
2023-03-30,66596,word,question_words,item_394,HOW,how,how,58254,32,produces
2023-03-30,66596,word,question_words,item_395,WHAT,what,what,58254,32,produces
2023-03-30,66596,word,question_words,item_396,WHERE,where,where (question),58254,32,produces
2023-03-30,66596,word,question_words,item_397,WHICH,which,which (question),58254,32,NA
2023-03-30,66596,word,question_words,item_398,WHO,who,who,58254,32,produces
2023-03-30,66596,word,question_words,item_399,WHY,why,why,58254,32,produces
2023-03-30,66596,word,household,item_400,BAND-AID,band-aid,bandaid,58254,32,produces
2023-03-30,66596,word,household,item_401,BASKET,basket,basket,58254,32,produces
2023-03-30,66596,word,household,item_402,BLANKET,blanket,blanket,58254,32,produces
2023-03-30,66596,word,household,item_403,BOTTLE,bottle,bottle,58254,32,produces
2023-03-30,66596,word,household,item_404,BOWL,bowl,bowl,58254,32,produces
2023-03-30,66596,word,household,item_405,BOX,box,box,58254,32,NA
2023-03-30,66596,word,household,item_406,BROOM,broom,broom,58254,32,produces
2023-03-30,66596,word,household,item_407,BRUSH,brush,brush (object),58254,32,produces
2023-03-30,66596,word,household,item_408,CAMERA,camera,camera,58254,32,produces
2023-03-30,66596,word,household,item_409,CENT/COIN,cent/coin,penny,58254,32,NA
2023-03-30,66596,word,household,item_410,COMB,comb,comb (object),58254,32,NA
2023-03-30,66596,word,household,item_411,FORK,fork,fork,58254,32,NA
2023-03-30,66596,word,household,item_412,GLASS,glass,glass,58254,32,NA
2023-03-30,66596,word,household,item_413,HAMMER,hammer,hammer,58254,32,produces
2023-03-30,66596,word,household,item_414,KEYS,keys,keys,58254,32,produces
2023-03-30,66596,word,household,item_415,KNIFE,knife,knife,58254,32,NA
2023-03-30,66596,word,household,item_416,LETTER,letter,letter,58254,32,NA
2023-03-30,66596,word,household,item_417,MEDICINE,medicine,medicine,58254,32,produces
2023-03-30,66596,word,household,item_418,MONEY,money,money,58254,32,produces
2023-03-30,66596,word,household,item_419,MOP,mop,mop,58254,32,NA
2023-03-30,66596,word,household,item_420,NAPKIN,napkin,napkin,58254,32,NA
2023-03-30,66596,word,household,item_421,NEWSPAPER,newspaper,newspaper,58254,32,produces
2023-03-30,66596,word,household,item_422,PAPER,paper,paper,58254,32,produces
2023-03-30,66596,word,household,item_423,PICTURE,picture,picture,58254,32,produces
2023-03-30,66596,word,household,item_424,PLANT,plant,plant,58254,32,produces
2023-03-30,66596,word,household,item_425,PLATE,plate,plate,58254,32,NA
2023-03-30,66596,word,household,item_426,PURSE,purse,purse,58254,32,NA
2023-03-30,66596,word,household,item_427,RADIO,radio,radio,58254,32,NA
2023-03-30,66596,word,household,item_428,SCISSORS,scissors,scissors,58254,32,produces
2023-03-30,66596,word,household,item_429,SOAP,soap,soap,58254,32,produces
2023-03-30,66596,word,household,item_430,SPOON,spoon,spoon,58254,32,NA
2023-03-30,66596,word,household,item_431,TAPE,tape,tape,58254,32,NA
2023-03-30,66596,word,household,item_432,TDD/TTY,tdd/tty,NA,58254,32,NA
2023-03-30,66596,word,household,item_433,TELEPHONE,telephone,telephone,58254,32,produces
2023-03-30,66596,word,household,item_434,TISSUE/KLEENEX,tissue/kleenex,tissue,58254,32,NA
2023-03-30,66596,word,household,item_435,TOOTHBRUSH,toothbrush,toothbrush,58254,32,produces
2023-03-30,66596,word,household,item_436,TOWEL,towel,towel,58254,32,NA
2023-03-30,66596,word,household,item_437,TRASH/GARBAGE,trash/garbage,trash,58254,32,NA
2023-03-30,66596,word,household,item_438,VACUUM,vacuum,vacuum,58254,32,NA
2023-03-30,66596,word,games_routines,item_439,BASEBALL,baseball,baseball,58254,32,produces
2023-03-30,66596,word,games_routines,item_440,BASKETBALL,basketball,basketball,58254,32,produces
2023-03-30,66596,word,games_routines,item_441,BATH,bath,bath,58254,32,produces
2023-03-30,66596,word,games_routines,item_442,BIRTHDAY,birthday,birthday,58254,32,NA
2023-03-30,66596,word,games_routines,item_443,BOWLING,bowling,bowling,58254,32,NA
2023-03-30,66596,word,games_routines,item_444,BREAKFAST,breakfast,breakfast,58254,32,NA
2023-03-30,66596,word,games_routines,item_445,BRUSH-HAIR,brush-hair,brush (action),58254,32,NA
2023-03-30,66596,word,games_routines,item_446,BYE,bye,bye,58254,32,produces
2023-03-30,66596,word,games_routines,item_447,CALL(TDD),call(tdd),NA,58254,32,NA
2023-03-30,66596,word,games_routines,item_448,DINNER,dinner,dinner,58254,32,NA
2023-03-30,66596,word,games_routines,item_449,FOOTBALL,football,football,58254,32,NA
2023-03-30,66596,word,games_routines,item_450,GOLF,golf,golf,58254,32,NA
2023-03-30,66596,word,games_routines,item_451,HI,hi,hi,58254,32,produces
2023-03-30,66596,word,games_routines,item_452,I-LOVE-YOU,i-love-you,NA,58254,32,produces
2023-03-30,66596,word,games_routines,item_453,LET'S-SEE,let's-see,NA,58254,32,produces
2023-03-30,66596,word,games_routines,item_454,LUNCH,lunch,lunch,58254,32,NA
2023-03-30,66596,word,games_routines,item_455,NAP,nap,nap,58254,32,produces
2023-03-30,66596,word,games_routines,item_456,NO,no,no,58254,32,produces
2023-03-30,66596,word,games_routines,item_457,PEE/BM,pee/bm,pee,58254,32,produces
2023-03-30,66596,word,games_routines,item_458,PEEKABOO,peekaboo,peekaboo,58254,32,produces
2023-03-30,66596,word,games_routines,item_459,PLEASE,please,please,58254,32,produces
2023-03-30,66596,word,games_routines,item_460,SHH/SHUSH,shh/shush,shh,58254,32,produces
2023-03-30,66596,word,games_routines,item_461,SHOPPING,shopping,shopping,58254,32,NA
2023-03-30,66596,word,games_routines,item_462,STORY,story,story,58254,32,NA
2023-03-30,66596,word,games_routines,item_463,THANK-YOU,thank-you,thank you,58254,32,produces
2023-03-30,66596,word,games_routines,item_464,WASH-FACE,wash-face,wash,58254,32,produces
2023-03-30,66596,word,games_routines,item_465,WASH-HANDS,wash-hands,wash,58254,32,produces
2023-03-30,66596,word,games_routines,item_466,YES,yes,yes,58254,32,produces
2023-03-30,66596,word,vehicles,item_467,AIRPLANE,airplane,airplane,58254,32,produces
2023-03-30,66596,word,vehicles,item_468,AMBULANCE,ambulance,ambulance,58254,32,NA
2023-03-30,66596,word,vehicles,item_469,BICYCLE,bicycle,bicycle,58254,32,produces
2023-03-30,66596,word,vehicles,item_470,BOAT,boat,boat,58254,32,produces
2023-03-30,66596,word,vehicles,item_471,BUS,bus,bus,58254,32,produces
2023-03-30,66596,word,vehicles,item_472,FIRETRUCK,firetruck,firetruck,58254,32,NA
2023-03-30,66596,word,vehicles,item_473,HELICOPTER,helicopter,helicopter,58254,32,NA
2023-03-30,66596,word,vehicles,item_474,MOTORCYCLE,motorcycle,motorcycle,58254,32,produces
2023-03-30,66596,word,vehicles,item_475,SLED,sled,sled,58254,32,NA
2023-03-30,66596,word,vehicles,item_476,TRAIN,train,train,58254,32,produces
2023-03-30,66596,word,vehicles,item_477,TRUCK,truck,truck,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_478,ANGRY,angry,angry,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_479,BAD,bad,bad,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_480,BETTER,better,better,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_481,BIG,big,big,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_482,BLACK,black,black,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_483,BLUE,blue,blue,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_484,BROWN,brown,brown,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_485,CAREFUL,careful,careful,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_486,COLD,cold,cold,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_487,CRAZY,crazy,crazy,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_488,CUTE,cute,cute,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_489,DARK,dark,dark,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_490,DEAF,deaf,deaf,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_491,DELICIOUS,delicious,tasty,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_492,DIRTY,dirty,dirty,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_493,DRY,dry,dry (description),58254,32,produces
2023-03-30,66596,word,descriptive_words,item_494,EMPTY,empty,empty,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_495,FAST,fast,fast,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_496,FINE,fine,fine,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_497,FIRST,first,first,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_498,FULL,full,full,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_499,FUNNY,funny,funny,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_500,GOOD,good,good,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_501,GREEN,green,green,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_502,HAPPY,happy,happy,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_503,HARD,hard,hard,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_504,HEAVY,heavy,heavy,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_505,HIGH,high,high,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_506,HOT,hot,hot,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_507,HUNGRY,hungry,hungry,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_508,HURT,hurt,hurt (description),58254,32,produces
2023-03-30,66596,word,descriptive_words,item_509,LAST,last,last,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_510,LITTLE,little,little (description),58254,32,produces
2023-03-30,66596,word,descriptive_words,item_511,LONG,long,long,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_512,NEW,new,new,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_513,NICE,nice,nice,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_514,NOISY,noisy,loud,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_515,OLD,old,old,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_516,PINK,pink,pink,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_517,POOR,poor,poor,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_518,PRETTY,pretty,pretty,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_519,PURPLE,purple,purple,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_520,QUIET,quiet,quiet,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_521,RED,red,red,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_522,SAD,sad,sad,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_523,SCARED,scared,scared,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_524,SICK,sick,sick,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_525,SILLY,silly,silly,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_526,SLEEPY,sleepy,sleepy,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_527,SLOW,slow,slow,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_528,SOFT,soft,soft,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_529,STICKY,sticky,sticky,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_530,STUCK,stuck,stuck,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_531,THIRSTY,thirsty,thirsty,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_532,TIRED,tired,tired,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_533,UPSET,upset,angry,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_534,WET,wet,wet (description),58254,32,produces
2023-03-30,66596,word,descriptive_words,item_535,WHITE,white,white,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_536,WINDY,windy,windy,58254,32,NA
2023-03-30,66596,word,descriptive_words,item_537,YELLOW,yellow,yellow,58254,32,produces
2023-03-30,66596,word,descriptive_words,item_538,YUCKY,yucky,yucky,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_539,CAN,can,can (auxiliary),58254,32,NA
2023-03-30,66596,word,helping_verbs,item_540,CAN'T,can't,NA,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_541,DON'T-LIKE,don't-like,NA,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_542,DON'T-WANT,don't-want,NA,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_543,LET-ME-SEE,let-me-see,NA,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_544,WANT,want,want,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_545,WILL,will,will,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_546,A LOT/MUCH,a lot/much,a lot,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_547,ALL,all,all,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_548,GONE/ALL-GONE,gone/all-gone,all gone,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_549,MANY,many,many,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_550,MORE,more,more,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_551,NONE,none,none,58254,32,produces
2023-03-30,66596,word,helping_verbs,item_552,NOT,not,not,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_553,NUMBERS,numbers,NA,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_554,OTHER,other,other,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_555,SAME,same,same,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_556,SOME,some,some,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_557,AND,and,and,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_558,BECAUSE,because,because,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_559,BUT,but,but,58254,32,NA
2023-03-30,66596,word,helping_verbs,item_560,IF/SUPPOSE,if/suppose,if,58254,32,NA
2023-03-30,66596,combine,NA,item_561,combining,NA,NA,58254,32,yes
2023-03-30,66597,first_signs,NA,item_1,Respond to his/her name sign?,NA,NA,58255,33,no
2023-03-30,66597,first_signs,NA,item_2,Respond to NO or FINISH by stopping what he/she is doing?,NA,NA,58255,33,yes
2023-03-30,66597,first_signs,NA,item_3,Looking for mommy/daddy if you sign WHERE MOMMY/DADDY?,NA,NA,58255,33,yes
2023-03-30,66597,phrases,NA,item_4,BE-CAREFUL,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_5,BRING-ME,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_6,CHANGE DIAPER,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_7,COME-HERE,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_8,DADDY/MOMMY HOME,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_9,DON’T TOUCH/NO TOUCH,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_10,FINISH,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_11,GET-UP,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_12,GIVE-TO MOMMY,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_13,GIVE-ME HUG,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_14,GIVE-ME KISS,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_15,GOOD GIRL/BOY,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_16,OPEN YOUR MOUTH,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_17,SIT-DOWN,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_18,SPIT IT OUT,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_19,TIME GO BYE-BYE,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_20,THROW BALL,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_21,YOU HUNGRY?,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_22,YOU TIRED/SLEEPY?,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_23,YOU-WANT GO?,NA,NA,58255,33,understands
2023-03-30,66597,phrases,NA,item_24,YOU-WANT MORE?,NA,NA,58255,33,understands
2023-03-30,66597,word,animals,item_25,ALLIGATOR,alligator,crocodile,58255,33,produces
2023-03-30,66597,word,animals,item_26,ANIMAL,animal,animal,58255,33,understands
2023-03-30,66597,word,animals,item_27,ANT/BUG,ant/bug,bug,58255,33,produces
2023-03-30,66597,word,animals,item_28,BEAR,bear,bear,58255,33,produces
2023-03-30,66597,word,animals,item_29,BEE,bee,bee,58255,33,produces
2023-03-30,66597,word,animals,item_30,BIRD/CHICKEN,bird/chicken,bird,58255,33,produces
2023-03-30,66597,word,animals,item_31,BUNNY/RABBIT,bunny/rabbit,bunny,58255,33,produces
2023-03-30,66597,word,animals,item_32,BUTTERFLY,butterfly,butterfly,58255,33,produces
2023-03-30,66597,word,animals,item_33,CAT,cat,cat,58255,33,produces
2023-03-30,66597,word,animals,item_34,COW,cow,cow,58255,33,produces
2023-03-30,66597,word,animals,item_35,DEER,deer,deer,58255,33,produces
2023-03-30,66597,word,animals,item_36,DOG,dog,dog,58255,33,produces
2023-03-30,66597,word,animals,item_37,DONKEY,donkey,donkey,58255,33,produces
2023-03-30,66597,word,animals,item_38,DUCK,duck,duck,58255,33,produces
2023-03-30,66597,word,animals,item_39,ELEPHANT,elephant,elephant,58255,33,produces
2023-03-30,66597,word,animals,item_40,FISH,fish,fish (animal),58255,33,produces
2023-03-30,66597,word,animals,item_41,FOX,fox,fox,58255,33,NA
2023-03-30,66597,word,animals,item_42,FROG,frog,frog,58255,33,produces
2023-03-30,66597,word,animals,item_43,GIRAFFE,giraffe,giraffe,58255,33,produces
2023-03-30,66597,word,animals,item_44,HEN,hen,hen,58255,33,NA
2023-03-30,66597,word,animals,item_45,HORSE,horse,horse,58255,33,produces
2023-03-30,66597,word,animals,item_46,LION,lion,lion,58255,33,produces
2023-03-30,66597,word,animals,item_47,MONKEY,monkey,monkey,58255,33,produces
2023-03-30,66597,word,animals,item_48,MOUSE,mouse,mouse,58255,33,produces
2023-03-30,66597,word,animals,item_49,OWL,owl,owl,58255,33,NA
2023-03-30,66597,word,animals,item_50,PIG,pig,pig,58255,33,produces
2023-03-30,66597,word,animals,item_51,ROOSTER,rooster,rooster,58255,33,NA
2023-03-30,66597,word,animals,item_52,SHEEP,sheep,sheep,58255,33,produces
2023-03-30,66597,word,animals,item_53,SKUNK,skunk,skunk,58255,33,NA
2023-03-30,66597,word,animals,item_54,SNAKE,snake,snake,58255,33,produces
2023-03-30,66597,word,animals,item_55,SPIDER,spider,spider,58255,33,understands
2023-03-30,66597,word,animals,item_56,SQUIRREL,squirrel,squirrel,58255,33,produces
2023-03-30,66597,word,animals,item_57,TIGER,tiger,tiger,58255,33,produces
2023-03-30,66597,word,animals,item_58,TURKEY,turkey,turkey,58255,33,produces
2023-03-30,66597,word,animals,item_59,TURTLE,turtle,turtle,58255,33,produces
2023-03-30,66597,word,animals,item_60,WOLF,wolf,wolf,58255,33,NA
2023-03-30,66597,word,animals,item_61,ZEBRA,zebra,zebra,58255,33,produces
2023-03-30,66597,word,clothing,item_62,BELT,belt,belt,58255,33,understands
2023-03-30,66597,word,clothing,item_63,BIB,bib,bib,58255,33,produces
2023-03-30,66597,word,clothing,item_64,BOOT,boot,boots,58255,33,understands
2023-03-30,66597,word,clothing,item_65,BUTTON,button,button,58255,33,understands
2023-03-30,66597,word,clothing,item_66,COAT/JACKET,coat/jacket,coat,58255,33,produces
2023-03-30,66597,word,clothing,item_67,DIAPER,diaper,diaper,58255,33,produces
2023-03-30,66597,word,clothing,item_68,DRESS/CLOTHES,dress/clothes,dress (object),58255,33,produces
2023-03-30,66597,word,clothing,item_69,EARRING,earring,earring,58255,33,understands
2023-03-30,66597,word,clothing,item_70,GLASSES,glasses,glasses,58255,33,produces
2023-03-30,66597,word,clothing,item_71,GLOVES,gloves,glove,58255,33,understands
2023-03-30,66597,word,clothing,item_72,HAT,hat,hat,58255,33,produces
2023-03-30,66597,word,clothing,item_73,HEARING AID,hearing aid,NA,58255,33,NA
2023-03-30,66597,word,clothing,item_74,NECKLACE,necklace,necklace,58255,33,produces
2023-03-30,66597,word,clothing,item_75,PAJAMAS,pajamas,pajamas,58255,33,produces
2023-03-30,66597,word,clothing,item_76,PANTS,pants,pants,58255,33,produces
2023-03-30,66597,word,clothing,item_77,SANDAL,sandal,sandal,58255,33,NA
2023-03-30,66597,word,clothing,item_78,SCARF,scarf,scarf,58255,33,NA
2023-03-30,66597,word,clothing,item_79,SHIRT,shirt,shirt,58255,33,produces
2023-03-30,66597,word,clothing,item_80,SHOE,shoe,shoe,58255,33,produces
2023-03-30,66597,word,clothing,item_81,SNOWSUIT,snowsuit,snowsuit,58255,33,NA
2023-03-30,66597,word,clothing,item_82,SOCK,sock,sock,58255,33,produces
2023-03-30,66597,word,clothing,item_83,SWEATER,sweater,sweater,58255,33,produces
2023-03-30,66597,word,clothing,item_84,SWIMSUIT,swimsuit,swimsuit,58255,33,produces
2023-03-30,66597,word,clothing,item_85,UNDERPANTS,underpants,underpants,58255,33,produces
2023-03-30,66597,word,clothing,item_86,WRISTWATCH,wristwatch,watch (object),58255,33,produces
2023-03-30,66597,word,clothing,item_87,ZIPPER,zipper,zipper,58255,33,NA
2023-03-30,66597,word,time_words,item_88,AFTER,after,after,58255,33,NA
2023-03-30,66597,word,time_words,item_89,BEFORE,before,before,58255,33,NA
2023-03-30,66597,word,time_words,item_90,DAY,day,day,58255,33,NA
